Krum Server | INFO flwr 2024-03-19 17:13:49,915 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | DEBUG flwr 2024-03-19 17:17:26,832 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,057 | server.py:236 | fit_round 4 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:27,080 | server.py:125 | fit progress: (4, 0.8388767050064285, {'accuracy': 0.5971}, 1.763482577051036)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,083 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,173 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:27,174 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,406 | server.py:236 | fit_round 5 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:27,423 | server.py:125 | fit progress: (5, 0.8364767459301025, {'accuracy': 0.5982}, 2.106312331976369)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,424 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,500 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:27,501 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,705 | server.py:236 | fit_round 6 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:27,730 | server.py:125 | fit progress: (6, 0.8311091574884125, {'accuracy': 0.6035}, 2.4134607809828594)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,735 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,803 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:27,803 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:27,995 | server.py:236 | fit_round 7 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:28,021 | server.py:125 | fit progress: (7, 0.8322318575102229, {'accuracy': 0.601}, 2.7045365759404376)
Krum Server | DEBUG flwr 2024-03-19 17:17:28,022 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:28,102 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:28,103 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:28,341 | server.py:236 | fit_round 8 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:28,359 | server.py:125 | fit progress: (8, 0.8284548342853155, {'accuracy': 0.6018}, 3.0421375579899177)
Krum Server | DEBUG flwr 2024-03-19 17:17:28,360 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:28,437 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:28,437 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:28,654 | server.py:236 | fit_round 9 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:28,680 | server.py:125 | fit progress: (9, 0.8276079315061714, {'accuracy': 0.6006}, 3.3628771379590034)
Krum Server | DEBUG flwr 2024-03-19 17:17:28,681 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:28,771 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
Krum Server | DEBUG flwr 2024-03-19 17:17:28,771 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:28,984 | server.py:236 | fit_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:29,008 | server.py:125 | fit progress: (10, 0.8250346076302955, {'accuracy': 0.6017}, 3.691365104052238)
Krum Server | DEBUG flwr 2024-03-19 17:17:29,011 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 20)
Krum Server | DEBUG flwr 2024-03-19 17:17:29,086 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
Krum Server | INFO flwr 2024-03-19 17:17:29,087 | server.py:153 | FL finished in 3.769829369033687
Krum Server | INFO flwr 2024-03-19 17:17:29,087 | app.py:226 | app_fit: losses_distributed [(1, 0.9756248116493225), (2, 0.9408162236213684), (3, 0.8375904083251953), (4, 0.837229871749878), (5, 0.8298488616943359), (6, 0.8253458499908447), (7, 0.8244394302368164), (8, 0.8253171443939209), (9, 0.8263379335403442), (10, 0.8192099273204804)]
Krum Server | INFO flwr 2024-03-19 17:17:29,087 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-19 17:17:29,088 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-19 17:17:29,088 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9629744167334753), (2, 0.9492062501312616), (3, 0.8479919478300555), (4, 0.8388767050064285), (5, 0.8364767459301025), (6, 0.8311091574884125), (7, 0.8322318575102229), (8, 0.8284548342853155), (9, 0.8276079315061714), (10, 0.8250346076302955)]
Krum Server | INFO flwr 2024-03-19 17:17:29,088 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5542), (2, 0.5323), (3, 0.5857), (4, 0.5971), (5, 0.5982), (6, 0.6035), (7, 0.601), (8, 0.6018), (9, 0.6006), (10, 0.6017)]}
