Krum Server | INFO flwr 2024-03-20 03:59:06,928 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-20 04:15:27,690 | server.py:125 | fit progress: (4, 0.9969233431384277, {'accuracy': 0.5221}, 8.998944150982425)
Krum Server | DEBUG flwr 2024-03-20 04:15:27,691 | server.py:173 | evaluate_round 4: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:28,015 | server.py:187 | evaluate_round 4 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:15:28,015 | server.py:222 | fit_round 5: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:28,254 | server.py:236 | fit_round 5 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:15:28,376 | server.py:125 | fit progress: (5, 0.9751374119499037, {'accuracy': 0.5887}, 9.684933810960501)
Krum Server | DEBUG flwr 2024-03-20 04:15:28,377 | server.py:173 | evaluate_round 5: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:28,689 | server.py:187 | evaluate_round 5 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:15:28,689 | server.py:222 | fit_round 6: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:28,933 | server.py:236 | fit_round 6 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:15:29,052 | server.py:125 | fit progress: (6, 0.8417203642806975, {'accuracy': 0.5913}, 10.360717497998849)
Krum Server | DEBUG flwr 2024-03-20 04:15:29,054 | server.py:173 | evaluate_round 6: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:29,372 | server.py:187 | evaluate_round 6 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:15:29,373 | server.py:222 | fit_round 7: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:29,614 | server.py:236 | fit_round 7 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:15:29,735 | server.py:125 | fit progress: (7, 0.8617089648283771, {'accuracy': 0.5907}, 11.044072408927605)
Krum Server | DEBUG flwr 2024-03-20 04:15:29,736 | server.py:173 | evaluate_round 7: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:30,077 | server.py:187 | evaluate_round 7 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:15:30,078 | server.py:222 | fit_round 8: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:30,324 | server.py:236 | fit_round 8 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:15:30,448 | server.py:125 | fit progress: (8, 0.8459173176640543, {'accuracy': 0.5942}, 11.757259640959091)
Krum Server | DEBUG flwr 2024-03-20 04:15:30,453 | server.py:173 | evaluate_round 8: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:30,771 | server.py:187 | evaluate_round 8 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:15:30,772 | server.py:222 | fit_round 9: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:31,022 | server.py:236 | fit_round 9 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:15:31,085 | server.py:125 | fit progress: (9, 0.8407943567368876, {'accuracy': 0.6081}, 12.393903904943727)
Krum Server | DEBUG flwr 2024-03-20 04:15:31,085 | server.py:173 | evaluate_round 9: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:31,471 | server.py:187 | evaluate_round 9 received 100 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 04:15:31,472 | server.py:222 | fit_round 10: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:31,720 | server.py:236 | fit_round 10 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:15:31,844 | server.py:125 | fit progress: (10, 0.8333682981062602, {'accuracy': 0.6012}, 13.152749564964324)
Krum Server | DEBUG flwr 2024-03-20 04:15:31,845 | server.py:173 | evaluate_round 10: strategy sampled 100 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 04:15:32,152 | server.py:187 | evaluate_round 10 received 100 results and 0 failures
Krum Server | INFO flwr 2024-03-20 04:15:32,153 | server.py:153 | FL finished in 13.461650423938408
Krum Server | INFO flwr 2024-03-20 04:15:32,153 | app.py:226 | app_fit: losses_distributed [(1, 0.9992460632324218), (2, 0.937465152144432), (3, 0.987898388504982), (4, 1.0197449469566344), (5, 0.9918927991390228), (6, 0.8460587340593339), (7, 0.8642628210783004), (8, 0.8516126209497452), (9, 0.842235935330391), (10, 0.8402951920032501)]
Krum Server | INFO flwr 2024-03-20 04:15:32,153 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-20 04:15:32,153 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-20 04:15:32,153 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9895201905705975), (2, 0.9262071827413886), (3, 0.984031022671153), (4, 0.9969233431384277), (5, 0.9751374119499037), (6, 0.8417203642806975), (7, 0.8617089648283771), (8, 0.8459173176640543), (9, 0.8407943567368876), (10, 0.8333682981062602)]
Krum Server | INFO flwr 2024-03-20 04:15:32,153 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5308), (2, 0.5507), (3, 0.5919), (4, 0.5221), (5, 0.5887), (6, 0.5913), (7, 0.5907), (8, 0.5942), (9, 0.6081), (10, 0.6012)]}
