Krum Server | INFO flwr 2024-03-20 02:56:44,527 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
Krum Server | INFO flwr 2024-03-20 03:12:35,757 | server.py:125 | fit progress: (4, 0.8500934852236214, {'accuracy': 0.6004}, 8.861673734034412)
Krum Server | DEBUG flwr 2024-03-20 03:12:35,759 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:35,926 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 03:12:35,926 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:36,058 | server.py:236 | fit_round 5 received 50 results and 0 failures
Krum Server | INFO flwr 2024-03-20 03:12:36,089 | server.py:125 | fit progress: (5, 0.8718780633039412, {'accuracy': 0.5923}, 9.193964302074164)
Krum Server | DEBUG flwr 2024-03-20 03:12:36,090 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:36,257 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 03:12:36,257 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:36,396 | server.py:236 | fit_round 6 received 50 results and 0 failures
Krum Server | INFO flwr 2024-03-20 03:12:36,453 | server.py:125 | fit progress: (6, 0.8413187428380837, {'accuracy': 0.5905}, 9.557494451059029)
Krum Server | DEBUG flwr 2024-03-20 03:12:36,453 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:36,640 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 03:12:36,640 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:36,779 | server.py:236 | fit_round 7 received 50 results and 0 failures
Krum Server | INFO flwr 2024-03-20 03:12:36,837 | server.py:125 | fit progress: (7, 0.8539036312618122, {'accuracy': 0.5935}, 9.94178069604095)
Krum Server | DEBUG flwr 2024-03-20 03:12:36,840 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:37,005 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 03:12:37,005 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:37,139 | server.py:236 | fit_round 8 received 50 results and 0 failures
Krum Server | INFO flwr 2024-03-20 03:12:37,194 | server.py:125 | fit progress: (8, 0.8357803096594542, {'accuracy': 0.6002}, 10.298980465042405)
Krum Server | DEBUG flwr 2024-03-20 03:12:37,195 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:37,363 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 03:12:37,363 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:37,490 | server.py:236 | fit_round 9 received 50 results and 0 failures
Krum Server | INFO flwr 2024-03-20 03:12:37,548 | server.py:125 | fit progress: (9, 0.8567227316809934, {'accuracy': 0.5914}, 10.652858495013788)
Krum Server | DEBUG flwr 2024-03-20 03:12:37,550 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:37,715 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
Krum Server | DEBUG flwr 2024-03-20 03:12:37,715 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:37,847 | server.py:236 | fit_round 10 received 50 results and 0 failures
Krum Server | INFO flwr 2024-03-20 03:12:37,904 | server.py:125 | fit progress: (10, 0.8328709277200554, {'accuracy': 0.5931}, 11.008835005108267)
Krum Server | DEBUG flwr 2024-03-20 03:12:37,908 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
Krum Server | DEBUG flwr 2024-03-20 03:12:38,092 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
Krum Server | INFO flwr 2024-03-20 03:12:38,092 | server.py:153 | FL finished in 11.196822259109467
Krum Server | INFO flwr 2024-03-20 03:12:38,093 | app.py:226 | app_fit: losses_distributed [(1, 0.9545034027099609), (2, 0.9568843424320221), (3, 0.9746723771095276), (4, 0.8476044809818268), (5, 0.8737517595291138), (6, 0.8460150468349457), (7, 0.8676911973953247), (8, 0.8492592990398407), (9, 0.8701659786701202), (10, 0.8429675495624542)]
Krum Server | INFO flwr 2024-03-20 03:12:38,093 | app.py:227 | app_fit: metrics_distributed_fit {}
Krum Server | INFO flwr 2024-03-20 03:12:38,093 | app.py:228 | app_fit: metrics_distributed {}
Krum Server | INFO flwr 2024-03-20 03:12:38,093 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9372366261917777), (2, 0.943914063486305), (3, 0.9722271591634424), (4, 0.8500934852236214), (5, 0.8718780633039412), (6, 0.8413187428380837), (7, 0.8539036312618122), (8, 0.8357803096594542), (9, 0.8567227316809934), (10, 0.8328709277200554)]
Krum Server | INFO flwr 2024-03-20 03:12:38,093 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5523), (2, 0.5404), (3, 0.5939), (4, 0.6004), (5, 0.5923), (6, 0.5905), (7, 0.5935), (8, 0.6002), (9, 0.5914), (10, 0.5931)]}
